timestamp,open,high,low,close,volume
1719198000000,62880.95,63077.44,62767.65,62862,697.96527
1719201600000,62862,62952,62634,62840.97,793.08191
1719205200000,62840.96,62881.86,62258.01,62314.01,1848.67059
1719208800000,62314.01,62426,62160.72,62405,1118.00877
1719212400000,62405,62596.24,62177.37,62456,1308.32245
1719216000000,62456,62975.6,62340.01,62730.92,1372.26622
1719219600000,62730.92,62867,60567.01,61402.28,6567.42005
1719223200000,61402.28,61582,61125,61167.15,2512.20979
1719226800000,61167.15,61382.65,60836.09,61291.95,1684.89795
1719230400000,61291.95,61514.55,61121.21,61215.21,1297.70351
1719234000000,61215.21,61649.63,60915.93,61569.2,1473.0343
1719237600000,61569.19,61700,61100,61303.41,1418.61356
1719241200000,61303.41,61368,60670.36,60843.99,1607.6034
1719244800000,60843.99,61044.44,60000,60168.01,4635.48117
1719248400000,60168.01,60548.46,59859,60244.89,6177.39401
1719252000000,60244.89,60487,59711.2,60412.01,2431.20962
1719255600000,60412.01,60478.34,59058,59306.72,3165.80995
1719259200000,59306.72,59660,58402,59514,4532.01753
1719262800000,59514,60119.24,59411.11,60119.24,1967.93007
1719266400000,60119.24,60277.11,59985.79,60048.98,798.42749
1719270000000,60048.98,60442.71,60002.59,60293.3,824.63259
1719273600000,60293.3,60664.3,60257.06,60409.11,1114.44867
1719277200000,60409.11,60511,60282,60492,470.01385
1719280800000,60492,60725.05,60412,60676.01,759.3559
1719284400000,60676.01,61598.87,60624.22,61302.59,2473.83812
1719288000000,61302.59,61420,61160.05,61371.27,1053.71457
1719291600000,61371.27,61420,60931.9,61024.01,779.22902
1719295200000,61024.01,61188.39,60958,61139.67,853.86078
1719298800000,61139.67,61255.6,60624.63,60685.16,1391.58252
1719302400000,60685.16,60911.63,60668.01,60860.12,889.81277
1719306000000,60860.11,61583.18,60838.48,61468.01,1341.74689
1719309600000,61468.01,61468.01,61156.38,61317.17,1319.2722
1719313200000,61317.17,61488.71,61125.17,61187.64,1128.24023
1719316800000,61187.64,61270.13,60953.23,61048.51,1426.8808
1719320400000,61048.51,61432.42,61012,61200,1361.76099
1719324000000,61200,62134,61155.75,61763.44,3157.36991
1719327600000,61763.44,61960,61314.66,61810,2789.78876
1719331200000,61810,61939.23,61364.31,61390.01,1776.15816
1719334800000,61387.4,61780,61331.47,61381.44,1054.39397
1719338400000,61381.44,62230,61135.37,62159.09,2134.65931
1719342000000,62159.09,62420,61806.12,61975.46,1562.7805
1719345600000,61975.46,62079.47,61872.26,61924.01,711.66315
1719349200000,61924,62030,61810,61916.53,431.56954
1719352800000,61916.53,62162.49,61866.68,61909.99,479.20552
1719356400000,61909.99,61946.39,61664,61806.01,727.89748
1719360000000,61806.01,61861.15,61643.48,61767.72,636.93974
1719363600000,61767.72,62184.31,61728.17,62090.01,1251.60881
1719367200000,62090.01,62487.81,62012.73,62028.01,1073.78712
1719370800000,62028.01,62079.99,61850.75,61936.07,576.48555
1719374400000,61936.07,61990,61712.94,61712.96,880.71261
1719378000000,61712.96,61795.99,61553.95,61562.01,972.33006
1719381600000,61562.01,61678.83,61520,61577.21,732.54122
1719385200000,61577.21,61800,61530,61720.02,906.53293
1719388800000,61720.02,61754.6,61370.44,61472.48,860.37161
1719392400000,61472.48,61524.34,61310,61376.73,662.64915
1719396000000,61376.73,61418.82,61149.64,61264.3,1239.97558
1719399600000,61264.3,61561.47,61264.29,61445.26,730.40766
1719403200000,61445.26,61588.13,61338,61431.47,1095.2336
1719406800000,61431.47,61840.34,61381.08,61760,1116.88699
1719410400000,61760,61980,61549.61,61728.13,1237.91032
1719414000000,61728.13,61766,61182.8,61467.86,1263.87551
1719417600000,61467.85,61547.02,61151.63,61274.01,939.79382
1719421200000,61274,61358.76,60855,61242,1753.70824
1719424800000,61242,61245.92,60902,60910.02,832.68478
1719428400000,60910.02,61142,60715.3,61000.01,1489.50301
1719432000000,61000.01,61155.66,60712,60993.36,1103.64524
1719435600000,60993.36,61080,60921.04,61054.35,371.43605
1719439200000,61054.35,61054.36,60783.13,60924.61,429.15827
1719442800000,60924.61,60969.79,60783.26,60864.99,327.48676
1719446400000,60864.98,61052.65,60764.73,60982,711.03625
1719450000000,60982,61150,60890.47,61064.01,521.26664
1719453600000,61064.01,61096.02,60852.87,61029.49,453.58608
1719457200000,61029.49,61300,60946.01,61037.31,705.11535
1719460800000,61037.31,61192,61013.24,61114.02,468.57266
1719464400000,61114.02,61148.84,60792,60805.5,542.57773
1719468000000,60805.5,60853.06,60606.63,60742.01,1033.96191
1719471600000,60742,60914.51,60715.54,60794.01,669.62418
1719475200000,60794.01,60866,60736.62,60866,435.21925
1719478800000,60866,61346,60818,61282.78,824.33069
1719482400000,61282.78,61455.15,61110,61110.01,788.44759
1719486000000,61110.01,61314.2,61096,61196.02,580.05999
1719489600000,61196.01,61660,61154.6,61341.88,1198.51794
1719493200000,61341.87,61994,61314,61990,1761.82668
1719496800000,61990,62389.22,61696.64,61729.99,2096.81938
1719500400000,61730,61855.23,61532.45,61576,1189.89492
1719504000000,61576,61829.99,61539.77,61714.57,716.51025
1719507600000,61714.58,62015.52,61690,61842.11,655.06938
1719511200000,61842.11,61930,61740,61882.39,516.02192
1719514800000,61882.39,61890,61411.7,61450,669.77212
1719518400000,61450,61582,61338.56,61493.11,559.60341
1719522000000,61493.11,61587.06,61472.01,61536.04,310.78152
1719525600000,61536.04,61672.46,61523.03,61640.01,339.93213
1719529200000,61640.01,61719.92,61611,61706.47,595.73834
1719532800000,61706.46,61729.85,61472.37,61560,596.69218
1719536400000,61559.99,62225.31,61500,62091.99,1166.68712
1719540000000,62091.99,62149.77,61584.76,61730.67,1571.98745
1719543600000,61730.67,61919.33,61650.01,61828.17,614.97738
1719547200000,61828.17,61834.41,61500.07,61750.44,564.53381
1719550800000,61750.44,61750.44,61500,61604.01,509.45189
1719554400000,61604,61669.41,61504.48,61620.96,419.18226
1719558000000,61620.96,61620.96,61236,61350.01,1186.45262
1719561600000,61350.01,61480.21,61212.11,61480.21,678.62809
1719565200000,61480.21,61592,61349.99,61547.55,851.08559
1719568800000,61547.55,61595.68,61435.41,61548.14,847.59463
1719572400000,61548.14,61792.34,61482.96,61690,1020.21818
1719576000000,61690,61875,61275.61,61395.09,2303.90314
1719579600000,61395.09,61848.49,61233.92,61297.99,1809.2388
1719583200000,61297.99,61510,60780.01,60928.02,2188.61778
1719586800000,60928.01,61191.62,60751,61062.01,1344.07255
1719590400000,61062,61119.58,60650,60940.01,1533.90519
1719594000000,60940.01,61076.25,60708.32,60826.63,882.38291
1719597600000,60826.63,60870,60669.74,60828.02,673.72332
1719601200000,60828.02,60849.82,60079.41,60123.73,2041.46353
1719604800000,60123.73,60357.93,60063,60229.92,814.30975
1719608400000,60229.92,60400,60132.83,60366.01,463.63378
1719612000000,60366,60412.4,60293.88,60367.99,408.98193
1719615600000,60367.99,60450,60360,60427.84,329.46867
1719619200000,60427.84,60820,60383.77,60770.71,1386.17567
1719622800000,60770.71,61009.29,60757.04,60901.03,815.03662
1719626400000,60901.03,60978.28,60703.53,60766.05,602.8214
1719630000000,60766.05,60811.45,60714.04,60762,301.13975
1719633600000,60762,60800,60704.46,60773.55,251.11233
1719637200000,60773.55,60788.2,60726.05,60762.02,250.05971
1719640800000,60762.02,60857.28,60742.08,60847.75,246.69071
1719644400000,60847.75,61146.64,60831.44,61052.3,915.03523
1719648000000,61052.3,61087.36,60912.72,60982.03,455.52026
1719651600000,60982.03,61006.68,60890.03,60970,478.67677
1719655200000,60970,61033.34,60907.8,60994.36,461.93585
1719658800000,60994.36,61224,60923.74,61102.33,894.28566
1719662400000,61102.33,61161.8,60990.74,61045.43,572.24837
1719666000000,61045.43,61182.7,61010,61102.98,517.96661
1719669600000,61102.98,61160,60949.67,61018.01,542.43096
1719673200000,61018.01,61106,60956.79,61106,364.18703
1719676800000,61106,61124,60915.12,61009.91,386.68835
1719680400000,61009.91,61060.98,60937.03,61040.77,339.98388
1719684000000,61040.77,61065,60990,61059.04,232.46287
1719687600000,61059.04,61080,60933.98,61057.39,291.28873
1719691200000,61057.38,61088.4,60970,61050,319.46435
1719694800000,61050,61090,60944.94,61044.99,319.53467
1719698400000,61044.99,61060,60839.51,60970,362.76005
1719702000000,60970,61059.37,60940,60986.68,202.05321
1719705600000,60986.68,61078.01,60922,61024.55,362.93786
1719709200000,61024.55,61043.44,60930.03,60961.99,340.23076
1719712800000,60961.99,60961.99,60740.94,60834.27,779.37325
1719716400000,60834.27,60949.36,60791.98,60898.32,323.57561
1719720000000,60898.32,60901.2,60765.18,60777.55,271.34112
1719723600000,60777.54,60809.99,60712.21,60789.26,291.90375
1719727200000,60789.26,61040.18,60771.33,61040.18,434.42125
1719730800000,61040.17,61782,61040.17,61528.01,2146.12361
1719734400000,61528.01,61608.07,61393.07,61556.01,715.99557
1719738000000,61556,61713.65,61511.11,61529.7,632.89719
1719741600000,61529.7,61634.72,61504.42,61540,379.8306
1719745200000,61540,61668,61524.51,61560,624.88318
1719748800000,61560,61660,61346,61496,533.79097
1719752400000,61496,61747,61456.34,61719.61,738.73927
1719756000000,61719.61,61860,61528.16,61587.11,880.16588
1719759600000,61587.11,61776.71,61587.1,61717.9,512.18463
1719763200000,61717.9,61749.08,61590.01,61603.54,407.98837
1719766800000,61603.54,61864.01,61603.54,61707.99,754.34647
1719770400000,61707.99,62109.81,61674.25,62055.31,745.67203
1719774000000,62055.3,62100,61892,62026.83,585.15229
1719777600000,62026.83,62412.42,61980.92,61990.01,1400.34505
1719781200000,61990,62014,61835.2,61940.01,480.99924
1719784800000,61940,62952.2,61940,62901.01,2054.44523
1719788400000,62901,63058.76,62762.32,62772.01,928.95818
1719792000000,62772.01,62944,62573.32,62931.99,987.12645
1719795600000,62931.98,63730,62901.71,63640.82,2570.40171
1719799200000,63640.81,63818.33,63288.53,63435.86,2037.33231
1719802800000,63435.86,63536.47,63340,63437.69,1264.46281
1719806400000,63437.69,63466.92,63223.2,63279.79,517.1528
1719810000000,63279.79,63457.47,63262,63432.94,418.26492
1719813600000,63432.94,63464.74,63293.75,63404,526.6083
1719817200000,63403.99,63432,63260.71,63277.84,486.84295
1719820800000,63277.84,63314.99,62836.47,62923.91,1388.89036
1719824400000,62923.91,62997.98,62789.16,62938.97,731.18198
1719828000000,62938.97,62977.99,62781.05,62852.24,615.27621
1719831600000,62852.24,62858,62593.07,62662.09,1009.76623
1719835200000,62662.09,62900,62641.99,62882,684.19991
1719838800000,62882,63081.11,62497.2,62685.27,1326.77132
1719842400000,62685.27,62944,62610.35,62826.02,1425.79805
1719846000000,62826.02,63166.11,62815.63,63132.9,1077.93682
1719849600000,63132.9,63338.12,62966.77,63119.33,1324.97385
1719853200000,63119.33,63697.66,63056.83,63697.66,1361.75841
1719856800000,63697.66,63861.76,63438.45,63649.99,1532.83742
1719860400000,63649.99,63649.99,63071.36,63226.78,1260.38786
1719864000000,63226.78,63423.48,63162.06,63292.53,543.30696
1719867600000,63292.53,63292.53,63036.82,63130.01,342.5251
1719871200000,63130.01,63162.5,62804.6,62975.1,658.76429
1719874800000,62975.1,63037.18,62834,62899.99,454.53836
1719878400000,62900,62988,62787.42,62926.65,395.65337
1719882000000,62926.65,62960.86,62815.71,62926,299.28933
1719885600000,62926,63127.1,62924,62999.56,514.46846
1719889200000,62999.56,63288.83,62991.03,63138.67,469.50682
1719892800000,63138.68,63245.8,63038.01,63038.01,532.00551
1719896400000,63038.02,63094.73,63002,63024,265.73488
1719900000000,63024,63048.86,62818.72,62866,698.37544
1719903600000,62866.01,62880,62580,62629.99,1022.41571
1719907200000,62630,62746.55,62401.23,62670.01,1141.20358
1719910800000,62670.01,62795.68,62601.18,62650.01,1695.32553
1719914400000,62650.01,62801.05,62485.63,62715.98,787.71878
1719918000000,62715.98,62866.2,62616.28,62832.01,514.78225
1719921600000,62832.01,63042.91,62723.79,62878.45,673.25581
1719925200000,62878.45,63152,62517.81,62626.92,1356.82371
1719928800000,62626.92,62730,61867.29,62035.43,2827.22625
1719932400000,62035.43,62160.04,61823.74,61948.08,1109.28372
1719936000000,61948.08,62026.45,61806.28,61920.89,889.07011
1719939600000,61920.9,62152.2,61888,62147.98,462.22418
1719943200000,62147.99,62368.81,62141.81,62330.01,814.72882
1719946800000,62330.01,62367.51,61884.01,61939.1,675.61066
1719950400000,61939.1,62080.73,61875.55,62012.01,458.46831
1719954000000,62012.01,62089.61,61903.41,61958.02,440.44409
1719957600000,61958.03,62113.63,61958.02,62090.01,298.89309
1719961200000,62090.01,62181.24,62078.53,62135.47,230.61034
1719964800000,62135.46,62285.94,62093.36,62094.02,364.83454
1719968400000,62094.02,62218,61228.8,61617.91,1595.13007
1719972000000,61617.9,61617.91,61245.96,61362,1459.75063
1719975600000,61362.01,61371.19,60600,60987.99,1725.86161
1719979200000,60988,60988,60816,60883.9,581.25951
1719982800000,60883.89,61121.52,60859.53,61121.52,574.89166
1719986400000,61121.52,61181.84,60976.56,61014,589.70734
1719990000000,61014,61029.39,60845.01,60870.01,610.74449
1719993600000,60870.01,60978.19,60390,60497.59,2958.54949
1719997200000,60497.6,60667.18,60320,60606.01,1299.50781
1720000800000,60606.02,60618,59600,60383.99,3193.58654
1720004400000,60384,60480,60112,60386.01,1394.4349
1720008000000,60386.01,60386.01,59921.17,60028.01,2089.2335
1720011600000,60028.01,60640.1,59752.29,60589.99,2204.25102
1720015200000,60590,60740.2,60263.09,60281.15,1443.10295
1720018800000,60281.16,60464,59972.72,60186.25,1463.38751
1720022400000,60186.25,60655.56,60100,60495.98,1631.44953
1720026000000,60495.99,60515.99,60200,60371.34,723.54543
1720029600000,60371.34,60446.06,60240,60248.01,652.73398
1720033200000,60248,60248,59666,59671.1,1926.2088
1720036800000,59671.11,59871.1,59581.71,59609.26,1248.26735
1720040400000,59609.25,60340,59400,60247.59,1489.42615
1720044000000,60247.58,60371.57,60125.49,60316.01,597.49829
1720047600000,60316.02,60374.82,60208.57,60208.58,342.74817
1720051200000,60208.57,60475.91,60208.57,60430.01,772.75767
1720054800000,60430.01,60498.19,58444,58561.1,5938.30437
1720058400000,58561.1,59106.84,57800.01,58972.13,5843.69019
1720062000000,58972.13,59155.8,58815.94,59102,937.02902
1720065600000,59102,59150,58724.98,58968.36,794.32045
1720069200000,58968.37,59036,58865.27,58902,622.79698
1720072800000,58902,59076.18,58535.8,58795.99,1422.51266
1720076400000,58796,58857.99,58104,58219.99,2155.52292
1720080000000,58219.99,58506.18,57238.68,57688.46,4505.25499
1720083600000,57688.46,57873.53,56952,57748,5315.27006
1720087200000,57748.01,57952.95,57427.71,57946.43,1933.09234
1720090800000,57946.43,58118.96,57680.01,57761.94,1486.45328
1720094400000,57761.95,57761.95,57161.55,57247.98,1939.81743
1720098000000,57247.98,57504.38,56771,57420.02,4993.42892
1720101600000,57420.02,57539.05,56853.77,57450.25,2342.16352
1720105200000,57450.25,58350.19,57356.78,58140,2842.22538
1720108800000,58140,58397.6,57752.27,58304.59,1571.84699
1720112400000,58304.59,58383.99,58100,58240,1092.21756
1720116000000,58239.99,58370,57938,58168,1121.46865
1720119600000,58168,58676.24,58141.66,58283.62,1223.74873
1720123200000,58283.62,58358.99,58130.01,58358.99,556.15671
1720126800000,58358.99,58647.22,58288.33,58494.01,536.35292
1720130400000,58494,58813.13,58000,58038.84,1145.55546
1720134000000,58038.84,58112.84,56866,57050.01,3476.78556
1720137600000,57050.02,57546,56690,57375.99,3851.72797
1720141200000,57375.99,57442,56807,57172.01,1707.54925
1720144800000,57172.02,57243.1,55458.7,55766.32,5980.46353
1720148400000,55766.32,55992.58,55000,55227.99,7303.17042
1720152000000,55228,55356.42,53485.93,53941.1,8101.4433
1720155600000,53941.1,54812.96,53801.1,54806.02,3720.21877
1720159200000,54806.02,54818.3,53871.16,54283.99,3370.60261
1720162800000,54283.99,54449.36,53971.01,54415.05,3156.24476
1720166400000,54415.04,54460.86,54070.99,54088,2005.28745
1720170000000,54088,54734.34,53900,54528,3533.65276
1720173600000,54528,55367.12,54410,54987.99,3715.18606
1720177200000,54987.99,55650,54987.99,55486.5,4803.93237
1720180800000,55486.51,55950,54987.99,55052.81,5135.72846
1720184400000,55052.8,55884.69,54828.52,55829.99,3475.30001
1720188000000,55830,55896.32,55350,55753.98,2873.83996
1720191600000,55753.99,56678.19,55663.89,56662,5115.50999
1720195200000,56662.99,56936.84,56150,56448.15,3936.07423
1720198800000,56448.15,57040.02,56301.1,56453.18,2496.04522
1720202400000,56453.19,56724.13,55779.33,56546.16,2853.72204
1720206000000,56546.15,56746.89,56330.41,56465.42,1304.2608
1720209600000,56465.41,56516.01,56315,56351.1,762.63204
1720213200000,56351.09,56791.1,56345.6,56517.61,709.90641
1720216800000,56517.61,56735.99,56400,56621.09,704.71942
1720220400000,56621.09,56866,56616.01,56628.79,731.02973
1720224000000,56628.79,56998,56355.08,56601.1,1897.62293
1720227600000,56601.1,56611.99,56208,56219.64,1228.29135
1720231200000,56219.65,56498.01,56170.5,56440,772.35208
1720234800000,56439.99,56520,56268.17,56410,532.14682
1720238400000,56409.99,56417.99,56044,56059.49,646.75253
1720242000000,56059.49,56489.53,56018,56362.54,921.19883
1720245600000,56362.54,56568,56346.84,56417.35,685.24972
1720249200000,56417.36,56683.9,56401.1,56606,836.95444
1720252800000,56606,56657.75,56506.99,56557.81,513.34555
1720256400000,56557.81,56780.01,56436.78,56766,623.60432
1720260000000,56765.99,56876.33,56650,56780,726.2433
1720263600000,56780.01,56799.99,56660.16,56731.42,498.18708
1720267200000,56731.42,56796.97,56500,56755.47,794.0109
1720270800000,56755.48,57299,56659.77,56991.1,1340.27779
1720274400000,56991.09,57127.64,56699.97,57058.91,1253.3265
1720278000000,57058.9,57441.1,56927.81,57317.98,1491.52352
1720281600000,57317.99,58113,57185.76,57852.62,2509.53257
1720285200000,57852.62,58031.67,57746.75,57965.19,807.81837
1720288800000,57965.2,58021.1,57746.41,57786.98,575.95861
1720292400000,57786.98,57931.77,57732,57857.99,379.20226
1720296000000,57857.99,58225.14,57836,57971.99,747.23618
1720299600000,57971.99,58278.07,57806.92,57868.01,501.87488
1720303200000,57868.01,58117.99,57868,58106.46,426.71547
1720306800000,58106.46,58475,58102.73,58230.13,941.88958
1720310400000,58230.13,58301.31,57914.14,57931.79,748.40443
1720314000000,57931.79,58318.69,57838,58114,691.14869
1720317600000,58114,58449.46,58113.99,58359.99,797.59177
1720321200000,58359.99,58364,57855.82,57963.45,893.83356
1720324800000,57963.46,58007.87,57575,57598,1168.23984
1720328400000,57598,57800,57416,57648,799.49719
1720332000000,57647.99,57789.18,57609.31,57646.15,402.83454
1720335600000,57646.16,57691.1,57073.36,57369.99,1184.52164
1720339200000,57369.99,57661.58,57369.98,57650.45,707.67009
1720342800000,57650.45,57733.99,57565.94,57733.4,408.85135
1720346400000,57733.41,57911.71,57499.36,57510.2,632.73997
1720350000000,57510.21,57543.69,57350.94,57460,491.73782
1720353600000,57460,57631.02,57204.63,57341.09,499.80697
1720357200000,57341.1,57361.1,56777.77,56872,1332.66853
1720360800000,56872.01,56938.81,56563.46,56771.51,1443.29759
1720364400000,56771.51,57061.1,56728.92,56825.42,725.51323
1720368000000,56825.42,57174.99,56755.55,57122,697.86103
1720371600000,57122,57285.91,56794,57231.1,561.66441
1720375200000,57231.1,57392,57122.14,57172.01,447.20248
1720378800000,57172.01,57197.98,57022.53,57151.1,276.43747
1720382400000,57151.1,57319.1,57041.1,57274.18,298.00269
1720386000000,57274.18,57285.29,56210,56596,1622.64041
1720389600000,56596,56793.11,56392.39,56395.54,760.99869
1720393200000,56395.54,56527.76,55724.37,55857.81,1525.77479
1720396800000,55857.81,56023.07,55036.59,55094,3127.97419
1720400400000,55094.01,55109.88,54260.16,54958.19,4904.43919
1720404000000,54958.19,55447.09,54588,55384.79,2282.5327
1720407600000,55384.79,55489,54868,55160.01,1236.6412
1720411200000,55160,55639.98,54963.62,55496,1223.73669
1720414800000,55495.99,55711.1,55292,55478.7,1085.2573
1720418400000,55478.71,55900,55207.17,55633.98,1250.82283
1720422000000,55633.98,55867.58,55523.77,55852.01,844.84006
1720425600000,55852,57891.81,55741.11,57792,4740.115
1720429200000,57791.99,58236.73,57309.68,57512.14,3525.74609
1720432800000,57512.13,57719.94,56705.94,56815.98,1931.07689
1720436400000,56815.99,57360.01,56751.11,57154.01,1652.79622
1720440000000,57154.01,57621.1,56864,57151.11,1533.14021
1720443600000,57151.1,57439.6,56767.22,57236.01,1628.57273
1720447200000,57236.01,57297.16,54800,56185.24,7618.22468
1720450800000,56185.24,56785.59,55704.01,55761.52,2136.08904
1720454400000,55761.52,56114,55425.74,55812,1474.0279
1720458000000,55812,56370,55600,56287.38,1236.0109
1720461600000,56287.38,56574.99,56160,56280.32,967.20528
1720465200000,56280.32,56544,56155.63,56477.31,1026.62111
1720468800000,56477.3,56572.12,56200.01,56259.9,682.33766
1720472400000,56259.9,56835.25,56200,56642.47,810.54532
1720476000000,56642.47,56971.94,56550.16,56684.48,724.39177
1720479600000,56684.49,56870.16,56611.48,56714.62,447.05994
1720483200000,56714.61,56765.85,56289.45,56531.05,777.30622
1720486800000,56531.06,57275.67,56439.97,56560.39,1517.01433
1720490400000,56560.39,57362.66,56335.03,57261.9,1203.10758
1720494000000,57261.9,57272,56877.25,57168.36,630.83356
1720497600000,57168.36,57366.19,57109.21,57286,868.57744
1720501200000,57286.01,57432.93,57120,57291.49,849.59689
1720504800000,57291.48,57754,57192.54,57475.99,1274.59453
1720508400000,57476,57560,57011.5,57116.84,1350.18867
1720512000000,57116.84,57900,57024.01,57615.54,1768.19631
1720515600000,57615.54,57689.04,57502,57588.01,779.11224
1720519200000,57588.01,57668.54,57273.25,57426.46,823.39963
1720522800000,57426.46,57545.8,57220,57428.01,439.71976
1720526400000,57428.01,57560,57269.86,57338.01,1704.02633
1720530000000,57338.01,57410.8,56920,57325.27,1774.06171
1720533600000,57325.27,58131.09,57027.77,57060,3726.6547
1720537200000,57060,57500.01,56903,57477.01,1584.03107
1720540800000,57477,57869.36,57362.08,57690.01,1406.81493
1720544400000,57690.01,57797.88,57370.84,57523.01,617.88106
1720548000000,57523,58296,57442.62,57907.5,1583.32279
1720551600000,57907.5,57930,57682.17,57862.01,556.81042
1720555200000,57862.01,58096.68,57704.3,57929.25,865.6519
1720558800000,57929.26,57977.46,57758.83,57800.01,416.70735
1720562400000,57800.01,58260,57720,57936,756.79627
1720566000000,57936,58116.13,57864.82,58050,457.80219
1720569600000,58050,58050,57422.94,57486.37,714.34882
1720573200000,57486.38,58000.01,57309.09,57798.89,954.09973
1720576800000,57798.89,57914.89,57642.86,57882.55,530.00374
1720580400000,57882.55,58208,57840,58180.01,563.78031
1720584000000,58180,59436,58180,59347.44,3438.39298
1720587600000,59347.43,59470,58820.44,58975.01,1187.6837
1720591200000,58975.01,59313.06,58846.45,59238.47,697.81879
1720594800000,59238.48,59286.2,58840,58977.99,742.59843
1720598400000,58977.99,59032.82,58602.84,58756.01,889.11742
1720602000000,58756.01,58769.4,58401,58490,1073.12232
1720605600000,58489.99,58737.24,58311.66,58656.01,1060.98416
1720609200000,58656.02,58717.09,58350,58492,1019.20243
1720612800000,58492,58550,57740.86,58150.44,2139.0206
1720616400000,58150.44,58288.3,57507.04,57760,2203.07422
1720620000000,57760,57893.15,57471.12,57713.03,1276.127
1720623600000,57713.03,58047.07,57483,57699.69,1287.04983
1720627200000,57699.69,58019.89,57584.37,57696.73,1279.0256
1720630800000,57696.73,57755.74,57439.67,57627.81,693.45307
1720634400000,57627.81,57783.55,57480.72,57630.16,424.28107
1720638000000,57630.16,57630.16,57353.84,57392.03,603.95746
1720641600000,57392.03,57550,57157.79,57409.23,763.89147
1720645200000,57409.23,57550,57264.7,57434.41,465.01432
1720648800000,57434.41,57856.54,57427.1,57710.73,618.93037
1720652400000,57710.74,57879.58,57604.25,57725.85,326.76015
1720656000000,57725.85,57728.78,57358.2,57628.89,547.17587
1720659600000,57628.89,58407.05,57485.74,58280.35,1157.0407
1720663200000,58280.35,58383.58,57743.75,57869.99,732.91958
1720666800000,57870,57959.14,57050,57568,1729.16103
1720670400000,57568,57793.46,57488.28,57779.99,815.49793
1720674000000,57779.99,58100,57704.07,57994.01,995.93439
1720677600000,57994.01,58097.95,57872.89,57996,705.92986
1720681200000,57996,58300,57922.67,58191.5,933.10914
1720684800000,58191.5,58328,58052,58159.09,572.2541
1720688400000,58159.09,58381.7,58067.25,58290.13,871.21358
1720692000000,58290.14,58500,58174.25,58462.29,888.58838
1720695600000,58462.29,58936.52,58390.96,58777.99,1772.35751
1720699200000,58777.99,59650,58470.76,58816.35,4429.95238
1720702800000,58816.35,58970.98,58236.95,58566.16,2363.94139
1720706400000,58566.16,58674.41,57555,57790.01,3078.62977
1720710000000,57790.01,58125.8,57266.58,57402.01,2173.3775
1720713600000,57402.01,57751.73,57178,57640.84,1080.00641
1720717200000,57640.84,57940.01,57582.67,57797.32,790.43112
1720720800000,57797.32,58000.61,57674.32,57841.27,790.41518
1720724400000,57841.27,57849.41,57340,57378.01,1013.33939
1720728000000,57378,57590.9,57205.45,57554,732.50048
1720731600000,57554,57636,57315.94,57460.02,416.48082
1720735200000,57460.02,57538.88,57150,57338.58,601.35614
1720738800000,57338.58,57399.88,57152.38,57339.89,569.4447
1720742400000,57339.89,57571.86,57150.01,57178,694.96356
1720746000000,57178,57346.97,56542.47,56950.01,1628.21195
1720749600000,56950.01,57419.22,56880.29,57332.88,824.41036
1720753200000,57332.88,57368,56852.94,56914.01,607.85729
1720756800000,56914.01,57067.75,56716.68,57018,536.27817
1720760400000,57018.01,57104.92,56942,57026,450.77894
1720764000000,57026.01,57416.13,57020.15,57210,882.62489
1720767600000,57210.01,57319.5,56836.29,57106.94,1039.70006
1720771200000,57106.95,57334.32,57028.87,57323.02,864.99665
1720774800000,57323.03,57325.6,56864.04,56949.99,611.58028
1720778400000,56950,57190,56767.05,57172.84,702.76133
1720782000000,57172.84,57278,57060,57203.54,963.18528
1720785600000,57203.54,57479.51,57000,57382.3,1765.76776
1720789200000,57382.29,58006.79,57355.8,57850.2,1948.59464
1720792800000,57850.2,58020,57688.9,57820.01,1408.25912
1720796400000,57820,58278,57775.27,58214,1581.77278
1720800000000,58213.99,58428.91,57936.97,58116.01,1495.85528
1720803600000,58116,58317.12,57951.01,58161.82,718.93734
1720807200000,58161.82,58526.68,58065,58296.9,1034.84589
1720810800000,58296.9,58355.51,57500,57576.01,1662.86668
1720814400000,57576.01,57646,57150.06,57542.01,1140.2886
1720818000000,57542,57680.6,57502,57597.03,334.05137
1720821600000,57597.02,57874.29,57580,57792.01,466.50677
1720825200000,57792.01,57906.1,57716,57889.1,287.36191
1720828800000,57889.09,57926.5,57762.39,57835.58,314.73295
1720832400000,57835.57,57969.7,57807.94,57880,290.06439
1720836000000,57880,57958.38,57766.78,57946.43,516.37692
1720839600000,57946.43,57991.5,57786.65,57814,325.65898
1720843200000,57814,57852.13,57769.82,57775.86,280.96809
1720846800000,57775.86,58179.92,57756.63,58076.02,746.6456
1720850400000,58076.02,58216.08,58002,58038.55,327.94368
1720854000000,58038.55,58170.33,58013.29,58170.32,276.61767
1720857600000,58170.33,58198.46,57940.1,57949.93,340.85691
1720861200000,57950.2,58854.98,57900.57,58678.02,1451.98249
1720864800000,58678.02,58759.98,58346.58,58436.67,839.28392
1720868400000,58436.67,58599,58383.32,58534,433.05644
1720872000000,58534,58899.46,58434.38,58768.01,935.2401
1720875600000,58768.01,58830,58576.1,58617.72,603.25172
1720879200000,58617.71,58801.49,58479.48,58800,551.30624
1720882800000,58800,58869.16,58684.2,58830.63,846.87627
1720886400000,58830.62,58964.89,58601.55,58621.99,901.96693
1720890000000,58621.99,58708,58572.98,58708,290.84594
