strategy,mask,symbol,parameters,isTotalReturnPct,isMaxDrawdownPct,isSharpe,validationTotalReturnPct,validationMaxDrawdownPct,validationSharpe,validationSortino,validationProfitFactor,validationWinRatePct,validationTotalTrades,oosTotalReturnPct,oosMaxDrawdownPct,oosSharpe,oosSortino,oosProfitFactor,oosWinRatePct,oosTotalTrades
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.2}",36169.19067380163,1.460258231798937,27.511704442548552,250.16941628606256,0.34526246631366475,21.685064197453986,35.54793691957254,162.3891717447513,91.61073825503355,298,98.0180043734988,0.6282398154536194,18.619910683115723,20.153572172899885,51.32321581467126,90.68100358422939,279
overlay_combination,dpc,SOL/USDT,"{""mask"":""dpc"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.04}",5375.690313722465,0.3135458613777661,32.664842371020185,47.1494493432353,0.004797121487253509,14.572445460487794,85.4872290570255,Infinity,100,113,35.1413603746174,0.34030275892586537,21.126026789996484,31.028737299201165,39.24687091783496,85.91224018475751,433
overlay_combination,dpc,SOL/USDT,"{""mask"":""dpc"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.08}",132402.6518839367,0.6255496825049341,35.18595956202321,86.43127207823338,0.00959424297449793,14.968702772062828,81.23372077558557,Infinity,100,113,82.56126150268054,0.6792199948604358,21.126624834788966,31.04401254276219,40.46630257920037,85.91224018475751,433
overlay_combination,dpc,SOL/USDT,"{""mask"":""dpc"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.2}",5323345.391325344,1.5524213893500909,38.1759968750853,89.2154038922739,0.010191150622854757,15.001755999286848,81.0939923709905,Infinity,100,113,248.75840365558705,1.6877329753824764,22.175767691951577,25.84976403292695,33.287300895279785,85.91224018475751,433
overlay_combination,dpc-solflip,SOL/USDT,"{""mask"":""dpc-solflip"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.04}",2098.9080536001384,0.27642548095180813,30.564429275492614,47.1494493432353,0.004797121487253509,14.572445460487794,85.4872290570255,Infinity,100,113,34.255962964821826,0.16488605992557598,20.987461980523566,32.642502589877644,167.82438660675092,95.39877300613497,326
overlay_combination,dpc-solflip,SOL/USDT,"{""mask"":""dpc-solflip"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.08}",33066.60300642322,0.5516051934243941,32.013659326267934,86.43127207823338,0.00959424297449793,14.968702772062828,81.23372077558557,Infinity,100,113,80.17803792287643,0.32916871118893853,20.987747055022894,32.67057748174776,161.64532687794483,95.39877300613497,326
overlay_combination,dpc-solflip,SOL/USDT,"{""mask"":""dpc-solflip"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.2}",794223.9166226318,1.3697530712796313,34.59253945390979,89.2154038922739,0.010191150622854757,15.001755999286848,81.0939923709905,Infinity,100,113,237.5028597485469,0.8184291552312267,22.138613022288,27.137555859991235,115.70803131263305,95.39877300613497,326
overlay_combination,dpc-regime,ETH/USDT,"{""mask"":""dpc-regime"",""symbol"":""ETH/USDT"",""minConsensus"":1,""maxPositionPctEquity"":0.04}",11466.987730460249,1.262118799821827,36.85213144765542,272.65917229014394,1.0552396349181081,38.250575383832135,96.50860643804803,8.442712067070257,70.48665620094191,2548,152.41052485743475,1.6701885682102915,35.94851450310821,72.20708245745841,5.608602779316509,65.97061098221191,2586
overlay_combination,dpc-regime,ETH/USDT,"{""mask"":""dpc-regime"",""symbol"":""ETH/USDT"",""minConsensus"":1,""maxPositionPctEquity"":0.08}",131692.12355512162,2.4881848439247105,38.355232976516966,731.1467525652286,2.098930333398861,37.15523734849234,85.67016011759353,7.064519853221572,70.48665620094191,2548,312.79601377448125,3.3162575584712526,33.86356304226239,60.291010709479835,4.5688088323505,65.97061098221191,2586
overlay_combination,dpc-regime,ETH/USDT,"{""mask"":""dpc-regime"",""symbol"":""ETH/USDT"",""minConsensus"":1,""maxPositionPctEquity"":0.12}",430101.7120200253,3.602126062024389,38.417271050709694,1058.0949497908132,3.098749086548676,35.77055866944434,73.98821742130768,5.922512713725305,70.48665620094191,2548,477.89747194058714,4.97555833825813,31.724988981426232,55.34445207100324,4.077442014162594,65.97061098221191,2586
overlay_combination,dpc-regime,ETH/USDT,"{""mask"":""dpc-regime"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.04}",1017.3327071051982,0.29421218944472965,23.754168007426525,58.67027639369417,0.06913617174323337,19.756224519706844,64.17488976932884,284.2210794834694,91.61073825503355,298,17.089359754667075,0.12592040923082837,16.915467435085823,23.209669747065384,60.48479184985172,90.68100358422939,279
overlay_combination,dpc-regime,ETH/USDT,"{""mask"":""dpc-regime"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.08}",3757.370643242072,0.5873385266538778,25.976482564465957,121.98446393252267,0.13823048238608063,20.944479277516518,55.68625704666534,247.89430772996832,91.61073825503355,298,36.560865098402914,0.2517044710250518,17.106541814585995,22.949460646104757,58.69443660519626,90.68100358422939,279
overlay_combination,dpc-regime,ETH/USDT,"{""mask"":""dpc-regime"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.12}",6507.107270197455,0.8793846115074759,26.888891556016723,140.42009170337144,0.2072829537935241,21.42437246005019,41.268417214324,183.1177994063958,91.61073825503355,298,53.16215845483264,0.3773523097957252,18.24010833738485,20.965273243447182,53.67280306970418,90.68100358422939,279
overlay_combination,dpc-regime,ETH/USDT,"{""mask"":""dpc-regime"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.15}",7847.585769149348,1.0977136065292206,27.178021265895637,144.79157744547496,0.25904486349857575,21.607414932792672,33.87556312225572,149.34221857874138,91.61073825503355,298,64.99139640929363,0.4714988673043134,18.786804703195696,19.730348476124327,50.72352494539981,90.68100358422939,279
overlay_combination,dpc-regime,ETH/USDT,"{""mask"":""dpc-regime"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.2}",9178.81909547488,1.4602582317989534,27.35646762317127,149.52758798481628,0.3452624663136911,21.818032671521117,26.111402987178344,114.2464530587467,91.61073825503355,298,82.57315262927048,0.6282398154536137,19.363302576763722,17.864126568390923,46.4619609195933,90.68100358422939,279
overlay_combination,dpc-regime,SOL/USDT,"{""mask"":""dpc-regime"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.04}",5031.343899656272,0.313545861377768,32.997028571571306,43.555913450619464,0.004797121487252127,14.606599931937977,109.34752824044952,Infinity,100,113,35.1413603746174,0.34030275892586537,21.126026789996484,31.028737299201165,39.24687091783496,85.91224018475751,433
overlay_combination,dpc-regime,SOL/USDT,"{""mask"":""dpc-regime"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.12}",244332.46735774697,0.9360227668474056,37.09220495969682,57.845049569706184,0.00703183150491265,14.675784015557714,118.52670668355806,Infinity,100,113,123.76030134010358,1.0167591756674899,21.982630565525827,27.7212421796098,35.627924564917684,85.91224018475751,433
overlay_combination,dpc-regime,SOL/USDT,"{""mask"":""dpc-regime"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.15}",381537.16368091357,1.1676997710923211,37.618962827218986,57.845049569706184,0.00703183150491265,14.675784015557714,118.52670668355806,Infinity,100,113,144.30279477207836,1.2690136746882235,22.236486560399523,24.61461230530842,31.323022604601622,85.91224018475751,433
overlay_combination,dpc-regime,SOL/USDT,"{""mask"":""dpc-regime"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.2}",588415.047540702,1.546337349685432,37.99813663805771,57.845049569706184,0.00703183150491265,14.675784015557714,118.52670668355806,Infinity,100,113,157.5993130116666,1.6877329753825363,22.33297943186167,19.58252290033062,24.975241399582796,85.91224018475751,433
overlay_combination,dpc-solflip-regime,SOL/USDT,"{""mask"":""dpc-solflip-regime"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.04}",1966.330977066027,0.2764254809517922,31.101201249842337,43.555913450619464,0.004797121487252127,14.606599931937977,109.34752824044952,Infinity,100,113,34.255962964821826,0.16488605992557598,20.987461980523566,32.642502589877644,167.82438660675092,95.39877300613497,326
overlay_combination,dpc-solflip-regime,SOL/USDT,"{""mask"":""dpc-solflip-regime"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.12}",52910.35580552295,0.8255475098945556,33.8205194992276,57.845049569706184,0.00703183150491265,14.675784015557714,118.52670668355806,Infinity,100,113,119.39504752415777,0.49285126004599,21.904114651476345,29.121537168308144,135.26360200587132,95.39877300613497,326
overlay_combination,dpc-solflip-regime,SOL/USDT,"{""mask"":""dpc-solflip-regime"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.15}",77238.16284035273,1.0301972004477429,34.25687472860019,57.845049569706184,0.00703183150491265,14.675784015557714,118.52670668355806,Infinity,100,113,138.36191100319047,0.6152213298004817,22.232013448203755,25.799086820225668,116.16688181861886,95.39877300613497,326
overlay_combination,dpc-solflip-regime,SOL/USDT,"{""mask"":""dpc-solflip-regime"",""symbol"":""SOL/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.2}",109933.96482858919,1.369753071279622,34.56194630165864,57.845049569706184,0.00703183150491265,14.675784015557714,118.52670668355806,Infinity,100,113,149.50627719400924,0.818429155231228,22.55137672238011,20.433624381228128,90.77364287088272,95.39877300613497,326
pivot_point_grid,ablation,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""maxPositionPctEquity"":0.04}",2606.0678880819487,5.855462773359561,21.866700046201316,252.99638134163988,5.136634649069693,24.02201165058118,24.324667041832942,2.5818137240735446,64.31279620853081,2110,135.03699986402765,10.782550087392208,17.20337488211932,17.20369745171087,1.9397781365117581,57.94573643410853,2064
pivot_point_grid,ablation,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""maxPositionPctEquity"":0.08}",48770.155122426026,6.152796647606911,27.312574799309903,1168.569436886423,5.279615233357265,30.6506192479458,39.95186118555261,3.6786355176595436,64.31279620853081,2110,522.2454689555315,10.510900562831917,24.00780988242345,30.587935998518745,2.567928806280676,57.94573643410853,2064
pivot_point_grid,ablation,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""maxPositionPctEquity"":0.2}",1712184.5241622545,6.163575322983567,28.45986628010834,7135.543573520416,5.3030768414164635,32.468453682132434,62.396226350091005,4.948099639219299,64.31279620853081,2110,2188.996744373721,10.510900562831951,26.621643738236482,48.20206910092816,3.2172225529572334,57.94573643410853,2064
pivot_point_grid,ablation,SOL/USDT,"{""symbol"":""SOL/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""maxPositionPctEquity"":0.02}",286.72266959292983,5.651577124617217,12.385224951498623,45.397169176499375,4.936812025316098,10.563556706422123,9.334993092745124,1.5884983994706547,62.52545824847251,1964,11.323015709369157,11.080427084950758,3.003038961347341,2.4536184143526305,1.1318376700642963,53.78893537889354,2151
